artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Shamir,7JgXEHI1oEiQICAMeCsKTj,On the Regular,4WxqOuzA0OG1851xcChR73,On the Regular,2014-10-29,0,True,176.594,"{'danceability': 0.737, 'energy': 0.925, 'key': 7, 'loudness': -3.454, 'mode': 0, 'speechiness': 0.0603, 'acousticness': 0.363, 'instrumentalness': 0.000257, 'liveness': 0.063, 'valence': 0.888, 'tempo': 123.991, 'type': 'audio_features', 'id': '4WxqOuzA0OG1851xcChR73', 'uri': 'spotify:track:4WxqOuzA0OG1851xcChR73', 'track_href': 'https://api.spotify.com/v1/tracks/4WxqOuzA0OG1851xcChR73', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4WxqOuzA0OG1851xcChR73', 'duration_ms': 176594, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Drake,3TVXtAsR1Inumwj472S9r4,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,2013-07-14,70,True,275.226,"{'danceability': 0.559, 'energy': 0.716, 'key': 11, 'loudness': -3.964, 'mode': 0, 'speechiness': 0.39, 'acousticness': 0.737, 'instrumentalness': 0, 'liveness': 0.252, 'valence': 0.504, 'tempo': 176.618, 'type': 'audio_features', 'id': '4jtyUzZm9WLc2AdaJ1dso7', 'uri': 'spotify:track:4jtyUzZm9WLc2AdaJ1dso7', 'track_href': 'https://api.spotify.com/v1/tracks/4jtyUzZm9WLc2AdaJ1dso7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7', 'duration_ms': 275227, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Todd Terje,49gaZqfow2v8EEQmjGyEIw,Johnny And Mary (feat. Bryan Ferry),5GFL9p3SP4EVfoQOa97M0W,It's Album Time,2014-04-08,0,False,392.253,"{'danceability': 0.661, 'energy': 0.537, 'key': 6, 'loudness': -11.53, 'mode': 1, 'speechiness': 0.0281, 'acousticness': 0.302, 'instrumentalness': 0.584, 'liveness': 0.144, 'valence': 0.257, 'tempo': 124.001, 'type': 'audio_features', 'id': '5GFL9p3SP4EVfoQOa97M0W', 'uri': 'spotify:track:5GFL9p3SP4EVfoQOa97M0W', 'track_href': 'https://api.spotify.com/v1/tracks/5GFL9p3SP4EVfoQOa97M0W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5GFL9p3SP4EVfoQOa97M0W', 'duration_ms': 392253, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Young Thug,50co4Is1HCEo8bhOyUWKpn,Stoner,1jROHCeEzDr6VnV8EnBnik,Stoner,2014-02-04,49,True,239.999,"{'danceability': 0.876, 'energy': 0.675, 'key': 3, 'loudness': -3.28, 'mode': 0, 'speechiness': 0.146, 'acousticness': 0.421, 'instrumentalness': 1.16e-06, 'liveness': 0.0667, 'valence': 0.606, 'tempo': 135.959, 'type': 'audio_features', 'id': '1jROHCeEzDr6VnV8EnBnik', 'uri': 'spotify:track:1jROHCeEzDr6VnV8EnBnik', 'track_href': 'https://api.spotify.com/v1/tracks/1jROHCeEzDr6VnV8EnBnik', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1jROHCeEzDr6VnV8EnBnik', 'duration_ms': 240000, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Tinashe,0NIIxcxNHmOoyBx03SfTCD,2 On (feat. ScHoolboy Q),3jVtllWS5CFFWLQng8sKsr,Aquarius,2014-10-01,74,True,227.0,"{'danceability': 0.742, 'energy': 0.595, 'key': 9, 'loudness': -7.51, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.15, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.431, 'tempo': 101.013, 'type': 'audio_features', 'id': '3jVtllWS5CFFWLQng8sKsr', 'uri': 'spotify:track:3jVtllWS5CFFWLQng8sKsr', 'track_href': 'https://api.spotify.com/v1/tracks/3jVtllWS5CFFWLQng8sKsr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3jVtllWS5CFFWLQng8sKsr', 'duration_ms': 227000, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Panda Bear,1R84VlXnFFULOsWWV8IrCQ,Mr Noah,39P8YeUbh9w5nx7pJzEWNN,Mr Noah,2014-10-24,0,False,253.146,"{'danceability': 0.522, 'energy': 0.932, 'key': 5, 'loudness': -4.195, 'mode': 0, 'speechiness': 0.0649, 'acousticness': 0.727, 'instrumentalness': 3.72e-05, 'liveness': 0.656, 'valence': 0.349, 'tempo': 105.836, 'type': 'audio_features', 'id': '39P8YeUbh9w5nx7pJzEWNN', 'uri': 'spotify:track:39P8YeUbh9w5nx7pJzEWNN', 'track_href': 'https://api.spotify.com/v1/tracks/39P8YeUbh9w5nx7pJzEWNN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/39P8YeUbh9w5nx7pJzEWNN', 'duration_ms': 253147, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Sun Kil Moon,4G0XDEk7RbA4BBCTs917U9,Carissa,4BPorm0Z0NPsnqeQpfua6h,Benji,2014-02-11,0,False,415.533,"{'danceability': 0.628, 'energy': 0.232, 'key': 10, 'loudness': -11.031, 'mode': 1, 'speechiness': 0.0306, 'acousticness': 0.951, 'instrumentalness': 0.000198, 'liveness': 0.106, 'valence': 0.417, 'tempo': 97.204, 'type': 'audio_features', 'id': '4BPorm0Z0NPsnqeQpfua6h', 'uri': 'spotify:track:4BPorm0Z0NPsnqeQpfua6h', 'track_href': 'https://api.spotify.com/v1/tracks/4BPorm0Z0NPsnqeQpfua6h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4BPorm0Z0NPsnqeQpfua6h', 'duration_ms': 415533, 'time_signature': 3}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
SOPHIE,5a2w2tgpLwv26BYJf2qYwu,Lemonade,67PRfcO0HaZpyBIaQNGUOv,Lemonade / Hard - Single,2014-08-04,0,False,118.727,"{'danceability': 0.832, 'energy': 0.652, 'key': 1, 'loudness': -5.275, 'mode': 1, 'speechiness': 0.389, 'acousticness': 0.298, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.85, 'tempo': 71.55, 'type': 'audio_features', 'id': '67PRfcO0HaZpyBIaQNGUOv', 'uri': 'spotify:track:67PRfcO0HaZpyBIaQNGUOv', 'track_href': 'https://api.spotify.com/v1/tracks/67PRfcO0HaZpyBIaQNGUOv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/67PRfcO0HaZpyBIaQNGUOv', 'duration_ms': 118727, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
SOPHIE,5a2w2tgpLwv26BYJf2qYwu,Hard,2183Q8ymJLuWxcwImAnk3W,Lemonade / Hard - Single,2014-08-04,0,False,174.367,"{'danceability': 0.766, 'energy': 0.728, 'key': 5, 'loudness': -5.942, 'mode': 0, 'speechiness': 0.264, 'acousticness': 0.0118, 'instrumentalness': 0.0741, 'liveness': 0.108, 'valence': 0.57, 'tempo': 167.966, 'type': 'audio_features', 'id': '2183Q8ymJLuWxcwImAnk3W', 'uri': 'spotify:track:2183Q8ymJLuWxcwImAnk3W', 'track_href': 'https://api.spotify.com/v1/tracks/2183Q8ymJLuWxcwImAnk3W', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2183Q8ymJLuWxcwImAnk3W', 'duration_ms': 174368, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
Ex Hex,2LdMozrLZExZ27oOAnUgkb,Don’t Wanna Lose,4SDkXXkN3SA9cfIyemqp0P,Rips,2014-10-07,0,False,147.466,"{'danceability': 0.34, 'energy': 0.803, 'key': 7, 'loudness': -3.397, 'mode': 1, 'speechiness': 0.0385, 'acousticness': 0.0247, 'instrumentalness': 0, 'liveness': 0.138, 'valence': 0.638, 'tempo': 167.916, 'type': 'audio_features', 'id': '4SDkXXkN3SA9cfIyemqp0P', 'uri': 'spotify:track:4SDkXXkN3SA9cfIyemqp0P', 'track_href': 'https://api.spotify.com/v1/tracks/4SDkXXkN3SA9cfIyemqp0P', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SDkXXkN3SA9cfIyemqp0P', 'duration_ms': 147467, 'time_signature': 4}",The 100 Best Tracks of 2014,Top 100 Tracks of 2014
