artist,artist_id,title,track_id,album,release_date,popularity,explicit,duration_sec,audio_features,Source Title,Playlist
Burial,0uCCBpmg6MrPb1KY2msceF,Street Halo,2gsmHhNRop5atridaEbLNL,Street Halo,2011-03-28,0,False,404.065,"{'danceability': 0.75, 'energy': 0.722, 'key': 10, 'loudness': -9.75, 'mode': 1, 'speechiness': 0.118, 'acousticness': 0.448, 'instrumentalness': 0.925, 'liveness': 0.387, 'valence': 0.386, 'tempo': 122.897, 'type': 'audio_features', 'id': '2gsmHhNRop5atridaEbLNL', 'uri': 'spotify:track:2gsmHhNRop5atridaEbLNL', 'track_href': 'https://api.spotify.com/v1/tracks/2gsmHhNRop5atridaEbLNL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gsmHhNRop5atridaEbLNL', 'duration_ms': 404066, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Frank Ocean,2h93pZq0e7k5yf4dywlkpM,Novacane,5zrZHMklhOXABpnBl0EMBN,Novacane,2011-01-01,0,True,302.346,"{'danceability': 0.763, 'energy': 0.516, 'key': 3, 'loudness': -9.267, 'mode': 1, 'speechiness': 0.115, 'acousticness': 0.0542, 'instrumentalness': 0.000689, 'liveness': 0.162, 'valence': 0.363, 'tempo': 93.5, 'type': 'audio_features', 'id': '5zrZHMklhOXABpnBl0EMBN', 'uri': 'spotify:track:5zrZHMklhOXABpnBl0EMBN', 'track_href': 'https://api.spotify.com/v1/tracks/5zrZHMklhOXABpnBl0EMBN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5zrZHMklhOXABpnBl0EMBN', 'duration_ms': 302347, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
JAY-Z,3nFkdlSjzX9mRTtwJOzDYB,Otis,6vegnfDS8DAEaCqWaPYGPy,Watch The Throne (Deluxe),2011-08-08,23,True,178.213,"{'danceability': 0.754, 'energy': 0.631, 'key': 7, 'loudness': -4.751, 'mode': 0, 'speechiness': 0.307, 'acousticness': 0.552, 'instrumentalness': 0, 'liveness': 0.5, 'valence': 0.432, 'tempo': 94.577, 'type': 'audio_features', 'id': '6vegnfDS8DAEaCqWaPYGPy', 'uri': 'spotify:track:6vegnfDS8DAEaCqWaPYGPy', 'track_href': 'https://api.spotify.com/v1/tracks/6vegnfDS8DAEaCqWaPYGPy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6vegnfDS8DAEaCqWaPYGPy', 'duration_ms': 178213, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Panda Bear,1R84VlXnFFULOsWWV8IrCQ,Last Night At The Jetty,2Sz2oL3r5Kujg6InWttMQO,Tomboy,2011-04-11,0,False,277.506,"{'danceability': 0.531, 'energy': 0.817, 'key': 5, 'loudness': -8.874, 'mode': 1, 'speechiness': 0.0796, 'acousticness': 0.188, 'instrumentalness': 0.95, 'liveness': 0.194, 'valence': 0.45, 'tempo': 134.986, 'type': 'audio_features', 'id': '2Sz2oL3r5Kujg6InWttMQO', 'uri': 'spotify:track:2Sz2oL3r5Kujg6InWttMQO', 'track_href': 'https://api.spotify.com/v1/tracks/2Sz2oL3r5Kujg6InWttMQO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Sz2oL3r5Kujg6InWttMQO', 'duration_ms': 277507, 'time_signature': 3}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Nicolas Jaar,5a0etAzO5V26gvlbmHzT9W,Space Is Only Noise If You Can See,7uW6TpsG5sqP5JxTLV7Bf0,Space Is Only Noise,2011-01-31,26,False,342.163,"{'danceability': 0.741, 'energy': 0.375, 'key': 7, 'loudness': -13.836, 'mode': 1, 'speechiness': 0.0486, 'acousticness': 0.398, 'instrumentalness': 0.903, 'liveness': 0.0997, 'valence': 0.102, 'tempo': 102.028, 'type': 'audio_features', 'id': '7uW6TpsG5sqP5JxTLV7Bf0', 'uri': 'spotify:track:7uW6TpsG5sqP5JxTLV7Bf0', 'track_href': 'https://api.spotify.com/v1/tracks/7uW6TpsG5sqP5JxTLV7Bf0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7uW6TpsG5sqP5JxTLV7Bf0', 'duration_ms': 342163, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Drake,3TVXtAsR1Inumwj472S9r4,Headlines,1Bavcv9bGQREXDhrm2QBIX,Take Care (Deluxe),2011-11-15,0,True,235.986,"{'danceability': 0.636, 'energy': 0.566, 'key': 6, 'loudness': -7.16, 'mode': 0, 'speechiness': 0.106, 'acousticness': 0.365, 'instrumentalness': 0.000353, 'liveness': 0.0917, 'valence': 0.425, 'tempo': 151.894, 'type': 'audio_features', 'id': '1Bavcv9bGQREXDhrm2QBIX', 'uri': 'spotify:track:1Bavcv9bGQREXDhrm2QBIX', 'track_href': 'https://api.spotify.com/v1/tracks/1Bavcv9bGQREXDhrm2QBIX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Bavcv9bGQREXDhrm2QBIX', 'duration_ms': 235987, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Battles,3EMSpwRtkvUTxfB4aS5xnA,Ice Cream,3uuSPJSUhrKqQI9OZKZppk,Gloss Drop,2011-06-06,0,False,276.96,"{'danceability': 0.711, 'energy': 0.791, 'key': 9, 'loudness': -5.5, 'mode': 1, 'speechiness': 0.138, 'acousticness': 0.104, 'instrumentalness': 0.000372, 'liveness': 0.101, 'valence': 0.536, 'tempo': 105.856, 'type': 'audio_features', 'id': '3uuSPJSUhrKqQI9OZKZppk', 'uri': 'spotify:track:3uuSPJSUhrKqQI9OZKZppk', 'track_href': 'https://api.spotify.com/v1/tracks/3uuSPJSUhrKqQI9OZKZppk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3uuSPJSUhrKqQI9OZKZppk', 'duration_ms': 276960, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
A1 Moufpiece,3kBzMeVugJqG8deLRNfITy,Gucci Gucci,6Kz2Vs8PhFsIeutn8bO5TK,Kreayshawn,2011-07-22,0,True,161.593,"{'danceability': 0.778, 'energy': 0.852, 'key': 11, 'loudness': -4.171, 'mode': 1, 'speechiness': 0.313, 'acousticness': 0.00407, 'instrumentalness': 0, 'liveness': 0.0458, 'valence': 0.584, 'tempo': 84.003, 'type': 'audio_features', 'id': '6Kz2Vs8PhFsIeutn8bO5TK', 'uri': 'spotify:track:6Kz2Vs8PhFsIeutn8bO5TK', 'track_href': 'https://api.spotify.com/v1/tracks/6Kz2Vs8PhFsIeutn8bO5TK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Kz2Vs8PhFsIeutn8bO5TK', 'duration_ms': 161593, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Katy B,5EUdiv20t58GCS09VMKk7M,Broken Record,0EB2etdpblfjwvo1KYPL9x,Broken Record,2011-03-27,14,False,199.4,"{'danceability': 0.63, 'energy': 0.721, 'key': 0, 'loudness': -5.099, 'mode': 1, 'speechiness': 0.0461, 'acousticness': 0.0816, 'instrumentalness': 2.21e-06, 'liveness': 0.0724, 'valence': 0.462, 'tempo': 129.959, 'type': 'audio_features', 'id': '0EB2etdpblfjwvo1KYPL9x', 'uri': 'spotify:track:0EB2etdpblfjwvo1KYPL9x', 'track_href': 'https://api.spotify.com/v1/tracks/0EB2etdpblfjwvo1KYPL9x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0EB2etdpblfjwvo1KYPL9x', 'duration_ms': 199400, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Atlas Sound,3kGhAL9j1WyNjNkWTRQd8T,Mona Lisa,2XYRxeXd56lzqTBzO41ARO,Parallax,2011-11-07,0,False,185.826,"{'danceability': 0.551, 'energy': 0.788, 'key': 7, 'loudness': -10.594, 'mode': 1, 'speechiness': 0.0337, 'acousticness': 0.339, 'instrumentalness': 0.000582, 'liveness': 0.0945, 'valence': 0.792, 'tempo': 124.995, 'type': 'audio_features', 'id': '2XYRxeXd56lzqTBzO41ARO', 'uri': 'spotify:track:2XYRxeXd56lzqTBzO41ARO', 'track_href': 'https://api.spotify.com/v1/tracks/2XYRxeXd56lzqTBzO41ARO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2XYRxeXd56lzqTBzO41ARO', 'duration_ms': 185827, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Todd Terje,49gaZqfow2v8EEQmjGyEIw,Snooze 4 Love,4AVThKdtF1Kv2LLlyM83Bj,Future Balearica Vol 2 - A New Wave Of Chill,2011-07-10,0,False,488.135,"{'danceability': 0.797, 'energy': 0.773, 'key': 10, 'loudness': -12.904, 'mode': 1, 'speechiness': 0.0428, 'acousticness': 0.093, 'instrumentalness': 0.847, 'liveness': 0.0925, 'valence': 0.432, 'tempo': 117.975, 'type': 'audio_features', 'id': '4AVThKdtF1Kv2LLlyM83Bj', 'uri': 'spotify:track:4AVThKdtF1Kv2LLlyM83Bj', 'track_href': 'https://api.spotify.com/v1/tracks/4AVThKdtF1Kv2LLlyM83Bj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4AVThKdtF1Kv2LLlyM83Bj', 'duration_ms': 488136, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Real Estate,41SQP16hv1TioVYqdckmxT,Green Aisles,1cbiquLPN37S4fsi7dB7bv,Days,2011-10-17,0,False,301.026,"{'danceability': 0.484, 'energy': 0.782, 'key': 9, 'loudness': -5.407, 'mode': 0, 'speechiness': 0.0273, 'acousticness': 0.0581, 'instrumentalness': 0.153, 'liveness': 0.284, 'valence': 0.565, 'tempo': 104.104, 'type': 'audio_features', 'id': '1cbiquLPN37S4fsi7dB7bv', 'uri': 'spotify:track:1cbiquLPN37S4fsi7dB7bv', 'track_href': 'https://api.spotify.com/v1/tracks/1cbiquLPN37S4fsi7dB7bv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1cbiquLPN37S4fsi7dB7bv', 'duration_ms': 301027, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Gil Scott-Heron,0kEfub5RzlZOB2zGomqVSU,I'll Take Care Of U,1YrDXC5z5rbJnbzCQOjOgQ,We're New Here,2011-02-21,0,False,282.906,"{'danceability': 0.657, 'energy': 0.462, 'key': 0, 'loudness': -12.965, 'mode': 0, 'speechiness': 0.345, 'acousticness': 0.389, 'instrumentalness': 0.125, 'liveness': 0.0745, 'valence': 0.557, 'tempo': 122.102, 'type': 'audio_features', 'id': '1YrDXC5z5rbJnbzCQOjOgQ', 'uri': 'spotify:track:1YrDXC5z5rbJnbzCQOjOgQ', 'track_href': 'https://api.spotify.com/v1/tracks/1YrDXC5z5rbJnbzCQOjOgQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1YrDXC5z5rbJnbzCQOjOgQ', 'duration_ms': 282907, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Destroyer,22ojy4H4ZVpowC4lRRC8In,Chinatown,47OTeobZkxk20tXcf5jgt5,Kaputt,2011-01-25,0,False,229.04,"{'danceability': 0.723, 'energy': 0.689, 'key': 11, 'loudness': -5.545, 'mode': 0, 'speechiness': 0.0257, 'acousticness': 0.00478, 'instrumentalness': 0.0166, 'liveness': 0.219, 'valence': 0.548, 'tempo': 114.015, 'type': 'audio_features', 'id': '47OTeobZkxk20tXcf5jgt5', 'uri': 'spotify:track:47OTeobZkxk20tXcf5jgt5', 'track_href': 'https://api.spotify.com/v1/tracks/47OTeobZkxk20tXcf5jgt5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/47OTeobZkxk20tXcf5jgt5', 'duration_ms': 229040, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
M83,63MQldklfxkjYDoUE4Tppz,Intro,1YVkL4I0uMUdLYCkvh66og,"Hurry Up, We're Dreaming",2011-10-18,0,False,322.76,"{'danceability': 0.41, 'energy': 0.765, 'key': 6, 'loudness': -6.788, 'mode': 1, 'speechiness': 0.0319, 'acousticness': 0.00109, 'instrumentalness': 7e-05, 'liveness': 0.112, 'valence': 0.0381, 'tempo': 105.013, 'type': 'audio_features', 'id': '1YVkL4I0uMUdLYCkvh66og', 'uri': 'spotify:track:1YVkL4I0uMUdLYCkvh66og', 'track_href': 'https://api.spotify.com/v1/tracks/1YVkL4I0uMUdLYCkvh66og', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1YVkL4I0uMUdLYCkvh66og', 'duration_ms': 322760, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
PJ Harvey,12VaqyEhgwDRuFfEqbnrpz,The Words That Maketh Murder,20RcaEPmwIvCPLiSdRNdnd,Let England Shake,2011-01-01,0,False,225.84,"{'danceability': 0.602, 'energy': 0.781, 'key': 2, 'loudness': -8.684, 'mode': 0, 'speechiness': 0.0449, 'acousticness': 0.639, 'instrumentalness': 0, 'liveness': 0.148, 'valence': 0.694, 'tempo': 158.02, 'type': 'audio_features', 'id': '20RcaEPmwIvCPLiSdRNdnd', 'uri': 'spotify:track:20RcaEPmwIvCPLiSdRNdnd', 'track_href': 'https://api.spotify.com/v1/tracks/20RcaEPmwIvCPLiSdRNdnd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/20RcaEPmwIvCPLiSdRNdnd', 'duration_ms': 225840, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Eleanor Friedberger,42WJFNdxsAgcn9PfjT61Z3,My Mistakes,72AnbYiunIODWAF64IAaqL,Last Summer,2011-10-07,0,False,268.906,"{'danceability': 0.734, 'energy': 0.769, 'key': 5, 'loudness': -6.315, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.00132, 'instrumentalness': 0.0714, 'liveness': 0.37, 'valence': 0.809, 'tempo': 135.009, 'type': 'audio_features', 'id': '72AnbYiunIODWAF64IAaqL', 'uri': 'spotify:track:72AnbYiunIODWAF64IAaqL', 'track_href': 'https://api.spotify.com/v1/tracks/72AnbYiunIODWAF64IAaqL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72AnbYiunIODWAF64IAaqL', 'duration_ms': 268907, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Liturgy,5PIuMlRY9PSLUSFzs6lQu1,Generation,7JIajTWRO0OrvTlsJIhPky,Aesthethica,2011-10-05,0,False,427.293,"{'danceability': 0.19, 'energy': 0.987, 'key': 4, 'loudness': -4.78, 'mode': 0, 'speechiness': 0.0964, 'acousticness': 1.68e-06, 'instrumentalness': 0.945, 'liveness': 0.0873, 'valence': 0.104, 'tempo': 136.25, 'type': 'audio_features', 'id': '7JIajTWRO0OrvTlsJIhPky', 'uri': 'spotify:track:7JIajTWRO0OrvTlsJIhPky', 'track_href': 'https://api.spotify.com/v1/tracks/7JIajTWRO0OrvTlsJIhPky', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7JIajTWRO0OrvTlsJIhPky', 'duration_ms': 427293, 'time_signature': 3}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,Perth,6oeuEHxwfbqu5xIJrcbPzN,Bon Iver,2011-05-21,0,False,262.079,"{'danceability': 0.491, 'energy': 0.457, 'key': 0, 'loudness': -14.473, 'mode': 0, 'speechiness': 0.0456, 'acousticness': 0.86, 'instrumentalness': 0.444, 'liveness': 0.307, 'valence': 0.0806, 'tempo': 120.019, 'type': 'audio_features', 'id': '6oeuEHxwfbqu5xIJrcbPzN', 'uri': 'spotify:track:6oeuEHxwfbqu5xIJrcbPzN', 'track_href': 'https://api.spotify.com/v1/tracks/6oeuEHxwfbqu5xIJrcbPzN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oeuEHxwfbqu5xIJrcbPzN', 'duration_ms': 262080, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Toro y Moi,6O4EGCCb6DoIiR6B1QCQgp,New Beat,3sHWjEze0wDgblzdW6C0UN,Underneath The Pine,2011,0,False,244.546,"{'danceability': 0.75, 'energy': 0.677, 'key': 9, 'loudness': -5.664, 'mode': 0, 'speechiness': 0.0423, 'acousticness': 0.413, 'instrumentalness': 0.441, 'liveness': 0.146, 'valence': 0.864, 'tempo': 115.056, 'type': 'audio_features', 'id': '3sHWjEze0wDgblzdW6C0UN', 'uri': 'spotify:track:3sHWjEze0wDgblzdW6C0UN', 'track_href': 'https://api.spotify.com/v1/tracks/3sHWjEze0wDgblzdW6C0UN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3sHWjEze0wDgblzdW6C0UN', 'duration_ms': 244547, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Fleet Foxes,4EVpmkEwrLYEg6jIsiPMIb,Grown Ocean,0uxS1ROI6vStzjIzDkvw6j,Helplessness Blues,2011-05-02,0,False,276.04,"{'danceability': 0.353, 'energy': 0.709, 'key': 0, 'loudness': -7.339, 'mode': 1, 'speechiness': 0.0545, 'acousticness': 0.0111, 'instrumentalness': 0.0497, 'liveness': 0.125, 'valence': 0.212, 'tempo': 157.621, 'type': 'audio_features', 'id': '0uxS1ROI6vStzjIzDkvw6j', 'uri': 'spotify:track:0uxS1ROI6vStzjIzDkvw6j', 'track_href': 'https://api.spotify.com/v1/tracks/0uxS1ROI6vStzjIzDkvw6j', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0uxS1ROI6vStzjIzDkvw6j', 'duration_ms': 276040, 'time_signature': 3}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Rihanna,5pKCCKE2ajJHZ9KAiaK11H,We Found Love,14fmbvjYLqRZEXz1VZdM2M,We Found Love,2011-09-22,0,False,215.76,"{'danceability': 0.755, 'energy': 0.74, 'key': 1, 'loudness': -4.951, 'mode': 1, 'speechiness': 0.0407, 'acousticness': 0.0225, 'instrumentalness': 0.00139, 'liveness': 0.124, 'valence': 0.609, 'tempo': 127.98, 'type': 'audio_features', 'id': '14fmbvjYLqRZEXz1VZdM2M', 'uri': 'spotify:track:14fmbvjYLqRZEXz1VZdM2M', 'track_href': 'https://api.spotify.com/v1/tracks/14fmbvjYLqRZEXz1VZdM2M', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/14fmbvjYLqRZEXz1VZdM2M', 'duration_ms': 215760, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
The Joy Formidable,4LdZNE5MHGqvc0N9ivXNF3,Whirring,7q24RMcVT7Ea6c6hAlsOTC,The Big Roar,2011,32,False,407.16,"{'danceability': 0.335, 'energy': 0.968, 'key': 2, 'loudness': -3.775, 'mode': 1, 'speechiness': 0.0505, 'acousticness': 0.000129, 'instrumentalness': 0.288, 'liveness': 0.341, 'valence': 0.372, 'tempo': 145.061, 'type': 'audio_features', 'id': '7q24RMcVT7Ea6c6hAlsOTC', 'uri': 'spotify:track:7q24RMcVT7Ea6c6hAlsOTC', 'track_href': 'https://api.spotify.com/v1/tracks/7q24RMcVT7Ea6c6hAlsOTC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7q24RMcVT7Ea6c6hAlsOTC', 'duration_ms': 407160, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Neon Indian,0KydPQPUUoTNhmiHKOg5Er,Polish Girl,4SZglz1iVHpSa8S5Za3eu1,Era Extraña,2011-09-12,0,False,264.0,"{'danceability': 0.631, 'energy': 0.883, 'key': 9, 'loudness': -4.162, 'mode': 0, 'speechiness': 0.0357, 'acousticness': 0.00434, 'instrumentalness': 5.3e-05, 'liveness': 0.138, 'valence': 0.441, 'tempo': 111.979, 'type': 'audio_features', 'id': '4SZglz1iVHpSa8S5Za3eu1', 'uri': 'spotify:track:4SZglz1iVHpSa8S5Za3eu1', 'track_href': 'https://api.spotify.com/v1/tracks/4SZglz1iVHpSa8S5Za3eu1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SZglz1iVHpSa8S5Za3eu1', 'duration_ms': 264000, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Holy Ghost!,2Vhc7Y0Kc6HzMC6glKM4h6,Jam For Jerry,0B8iOMh5qWwtAm6jnSjIeb,Holy Ghost!,2011-04-04,0,False,285.08,"{'danceability': 0.656, 'energy': 0.92, 'key': 6, 'loudness': -4.49, 'mode': 1, 'speechiness': 0.0276, 'acousticness': 0.018, 'instrumentalness': 0.0225, 'liveness': 0.156, 'valence': 0.942, 'tempo': 124.981, 'type': 'audio_features', 'id': '0B8iOMh5qWwtAm6jnSjIeb', 'uri': 'spotify:track:0B8iOMh5qWwtAm6jnSjIeb', 'track_href': 'https://api.spotify.com/v1/tracks/0B8iOMh5qWwtAm6jnSjIeb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0B8iOMh5qWwtAm6jnSjIeb', 'duration_ms': 285080, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
The Men,30XB6UJMhn7v7ZDX2GlIsM,Bataille,5Ozh0nABwlgX0PvsdpLmvI,Leave Home,2011-05-24,0,False,255.666,"{'danceability': 0.103, 'energy': 0.928, 'key': 5, 'loudness': -3.737, 'mode': 0, 'speechiness': 0.117, 'acousticness': 6.35e-06, 'instrumentalness': 0.000265, 'liveness': 0.308, 'valence': 0.0334, 'tempo': 163.204, 'type': 'audio_features', 'id': '5Ozh0nABwlgX0PvsdpLmvI', 'uri': 'spotify:track:5Ozh0nABwlgX0PvsdpLmvI', 'track_href': 'https://api.spotify.com/v1/tracks/5Ozh0nABwlgX0PvsdpLmvI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Ozh0nABwlgX0PvsdpLmvI', 'duration_ms': 255667, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Britney Spears,26dSoYclwsYLMAKD3tpOr4,Till The World Ends (the Femme Fatale Remix) (feat. Nicki Minaj & Ke$ha),36JDWxV9Htu0znOlbhLn5C,Till The World Ends (the Femme Fatale Remix) (feat. Nicki Minaj & Ke$ha),2011-04-22,46,False,284.226,"{'danceability': 0.686, 'energy': 0.791, 'key': 8, 'loudness': -4.513, 'mode': 1, 'speechiness': 0.0672, 'acousticness': 0.0382, 'instrumentalness': 0, 'liveness': 0.173, 'valence': 0.534, 'tempo': 131.985, 'type': 'audio_features', 'id': '36JDWxV9Htu0znOlbhLn5C', 'uri': 'spotify:track:36JDWxV9Htu0znOlbhLn5C', 'track_href': 'https://api.spotify.com/v1/tracks/36JDWxV9Htu0znOlbhLn5C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/36JDWxV9Htu0znOlbhLn5C', 'duration_ms': 284227, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Tune-Yards,0asVlqTLu3TimnYVyY5Jxi,Powa,1NjmSXMzvwoM3lHmDRcUfs,W H O K I L L,2011-04-18,0,False,303.8,"{'danceability': 0.753, 'energy': 0.315, 'key': 5, 'loudness': -7.458, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.677, 'instrumentalness': 7.66e-05, 'liveness': 0.129, 'valence': 0.524, 'tempo': 109.613, 'type': 'audio_features', 'id': '1NjmSXMzvwoM3lHmDRcUfs', 'uri': 'spotify:track:1NjmSXMzvwoM3lHmDRcUfs', 'track_href': 'https://api.spotify.com/v1/tracks/1NjmSXMzvwoM3lHmDRcUfs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1NjmSXMzvwoM3lHmDRcUfs', 'duration_ms': 303800, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Dum Dum Girls,65ewrL6LvcNGMMRVlksNGS,Wrong Feels Right,1kE351J0NMUysdje0mZdOK,He Gets Me High,2011-03-01,0,False,151.493,"{'danceability': 0.198, 'energy': 0.789, 'key': 2, 'loudness': -2.956, 'mode': 1, 'speechiness': 0.0507, 'acousticness': 0.178, 'instrumentalness': 0.27, 'liveness': 0.312, 'valence': 0.377, 'tempo': 80.586, 'type': 'audio_features', 'id': '1kE351J0NMUysdje0mZdOK', 'uri': 'spotify:track:1kE351J0NMUysdje0mZdOK', 'track_href': 'https://api.spotify.com/v1/tracks/1kE351J0NMUysdje0mZdOK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1kE351J0NMUysdje0mZdOK', 'duration_ms': 151493, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Washed Out,5juOkIIy18sFw9L30syt1Z,Amor Fati,6buZfduEqsixKhQT43kGFj,Within and Without,2011-07-11,0,False,264.693,"{'danceability': 0.499, 'energy': 0.66, 'key': 9, 'loudness': -13.77, 'mode': 1, 'speechiness': 0.107, 'acousticness': 0.0754, 'instrumentalness': 0.12, 'liveness': 0.349, 'valence': 0.591, 'tempo': 100.955, 'type': 'audio_features', 'id': '6buZfduEqsixKhQT43kGFj', 'uri': 'spotify:track:6buZfduEqsixKhQT43kGFj', 'track_href': 'https://api.spotify.com/v1/tracks/6buZfduEqsixKhQT43kGFj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6buZfduEqsixKhQT43kGFj', 'duration_ms': 264693, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Julianna Barwick,0HWfFWL4vVrbaBQqxVCwCi,Prizewinning,5iSQuk17h2vzbj7UP87Tmw,The Magic Place,2011,0,False,402.906,"{'danceability': 0.401, 'energy': 0.321, 'key': 10, 'loudness': -13.731, 'mode': 1, 'speechiness': 0.0324, 'acousticness': 0.626, 'instrumentalness': 0.00833, 'liveness': 0.0666, 'valence': 0.159, 'tempo': 134.688, 'type': 'audio_features', 'id': '5iSQuk17h2vzbj7UP87Tmw', 'uri': 'spotify:track:5iSQuk17h2vzbj7UP87Tmw', 'track_href': 'https://api.spotify.com/v1/tracks/5iSQuk17h2vzbj7UP87Tmw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5iSQuk17h2vzbj7UP87Tmw', 'duration_ms': 402907, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
Cults,3Oim8XBPbznAa8Jj8QzNc8,Abducted,7yAji4t1cAxthnsE3WcsIc,Cults,2011-05-23,41,False,172.2,"{'danceability': 0.37, 'energy': 0.937, 'key': 9, 'loudness': -3.888, 'mode': 1, 'speechiness': 0.0817, 'acousticness': 0.00684, 'instrumentalness': 0.0224, 'liveness': 0.203, 'valence': 0.335, 'tempo': 149.866, 'type': 'audio_features', 'id': '7yAji4t1cAxthnsE3WcsIc', 'uri': 'spotify:track:7yAji4t1cAxthnsE3WcsIc', 'track_href': 'https://api.spotify.com/v1/tracks/7yAji4t1cAxthnsE3WcsIc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yAji4t1cAxthnsE3WcsIc', 'duration_ms': 172200, 'time_signature': 4}",The Top 100 Tracks of 2011,Pitchfork Top 100 tracks 2011
